customer_id,last_purchase,total_orders,total_revenue,total_quantity,age,gender,region,churn,tenure_months,recency,frequency,monetary,cluster,recency_scaled,frequency_scaled,monetary_scaled,segment_label
CUST01536,2023-03-19,2,66000,5,60,Male,South,0,51,287,2,66000.0,0,0.9851850963639556,-1.085639551522346,-0.9378623591213839,Segment 2
CUST01537,2023-08-16,3,78400,10,32,Female,North,0,33,137,3,78400.0,0,-0.45786256531274805,-0.5604420606604535,-0.8496829256545735,Segment 2
CUST01538,2023-07-02,4,61200,11,43,Male,North,0,4,182,4,61200.0,0,-0.02494826680973698,-0.03524456979856102,-0.9719963333666009,Segment 2
CUST01539,2023-12-23,4,124000,8,31,Male,North,0,2,8,4,124000.0,0,-1.6988835543547132,-0.03524456979856102,-0.5254101703250126,Segment 2
CUST01540,2023-02-06,6,352050,21,60,Female,South,0,54,328,6,352050.0,1,1.3796181238889211,1.0151504119252241,1.0963091685545132,Segment 1
CUST01541,2023-04-01,8,294400,21,53,Female,East,1,10,274,8,294400.0,1,0.8601209656853078,2.065545393649009,0.686345915380189,Segment 1
CUST01542,2023-01-03,1,150,3,57,Male,West,1,19,362,1,150.0,0,1.7067089272023073,-1.6108370423842386,-1.4061378182979538,Segment 2
CUST01543,2023-02-12,2,163050,6,49,Male,South,0,9,322,2,163050.0,0,1.321896217421853,-1.085639551522346,-0.24771606735090385,Segment 2
CUST01544,2023-09-03,4,111000,14,40,Female,East,1,55,119,4,111000.0,0,-0.6310282847139524,-0.03524456979856102,-0.6178563505724751,Segment 2
CUST01545,2023-08-23,3,48450,10,53,Female,North,0,52,130,3,48450.0,0,-0.5252047895243276,-0.5604420606604535,-1.0626647024554583,Segment 2
CUST01546,2023-01-13,6,197300,14,53,Female,North,0,32,352,6,197300.0,1,1.6105057497571937,1.0151504119252241,-0.004155938622012125,Segment 1
CUST01547,2023-10-13,5,247050,15,50,Female,West,1,17,79,5,247050.0,1,-1.0158409944944067,0.48995292106333155,0.34962848194039264,Segment 1
CUST01548,2023-01-24,4,195300,15,27,Male,North,0,11,341,4,195300.0,0,1.5046822545675689,-0.03524456979856102,-0.018378427890852516,Segment 2
CUST01549,2023-04-25,3,245000,9,22,Female,South,0,52,250,3,245000.0,0,0.6292333398170353,-0.5604420606604535,0.33505043043983124,Segment 2
CUST01550,2023-03-03,1,163000,5,22,Female,South,0,33,303,1,163000.0,0,1.1391101802761372,-1.6108370423842386,-0.24807162958262485,Segment 2
CUST01551,2023-06-11,4,250000,12,50,Female,North,0,54,203,4,250000.0,1,0.17707840582500153,-0.03524456979856102,0.37060665361193224,Segment 1
CUST01552,2023-11-14,9,277700,21,64,Female,West,0,51,47,9,277700.0,1,-1.3236911623187702,2.590742884510902,0.5675881299853717,Segment 1
CUST01553,2023-04-04,4,138000,11,40,Female,West,1,37,271,4,138000.0,0,0.8312600124517738,-0.03524456979856102,-0.4258527454431298,Segment 2
CUST01554,2023-02-20,3,105200,11,58,Female,South,1,21,314,3,105200.0,0,1.244933675465762,-0.5604420606604535,-0.6591015694521122,Segment 2
CUST01555,2023-01-24,6,362200,12,35,Male,East,0,57,341,6,362200.0,1,1.5046822545675689,1.0151504119252241,1.1684883015938783,Segment 1
CUST01556,2023-03-24,6,314050,15,59,Female,South,0,39,282,6,314050.0,1,0.9370835076413987,1.0151504119252241,0.8260818724465459,Segment 1
CUST01557,2023-08-29,3,62000,6,26,Female,West,0,44,124,3,62000.0,0,-0.5829266959913957,-0.5604420606604535,-0.9663073376590647,Segment 2
CUST01558,2023-07-17,6,271500,19,48,Male,East,0,55,167,6,271500.0,1,-0.16925303297740735,1.0151504119252241,0.5234984132519664,Segment 1
CUST01559,2023-10-30,3,451000,12,44,Male,North,0,4,62,3,451000.0,1,-1.1793863961510997,-0.5604420606604535,1.7999668251303917,Segment 1
CUST01560,2023-12-17,4,132400,13,22,Male,West,1,42,14,4,132400.0,0,-1.641161647887645,-0.03524456979856102,-0.46567571539588287,Segment 2
CUST01561,2023-06-09,4,235000,11,25,Female,East,0,38,205,4,235000.0,0,0.19631904131402422,-0.03524456979856102,0.2639379840956293,Segment 2
CUST01562,2023-03-16,2,27000,9,26,Female,West,0,37,290,2,27000.0,0,1.0140460495974897,-1.085639551522346,-1.2152008998637716,Segment 2
CUST01563,2023-06-24,1,40000,5,58,Female,West,0,53,190,1,40000.0,0,0.05201427514635388,-1.6108370423842386,-1.122754719616309,Segment 2
CUST01564,2023-12-15,5,404000,19,60,Female,East,0,44,16,5,404000.0,1,-1.6219210123986223,0.48995292106333155,1.4657383273126425,Segment 1
CUST01565,2023-04-10,5,253100,17,54,Female,East,0,26,265,5,253100.0,1,0.7735381059847056,0.48995292106333155,0.39265151197863485,Segment 1
CUST01566,2023-12-19,5,156600,12,45,Male,West,0,33,12,5,156600.0,1,-1.6604022833766676,0.48995292106333155,-0.2935835952429141,Segment 1
CUST01567,2023-07-22,2,178000,9,22,Female,South,0,51,162,2,178000.0,0,-0.2173546216999641,-1.085639551522346,-0.14140296006632191,Segment 2
CUST01568,2023-07-17,7,669000,20,26,Male,East,1,7,167,7,669000.0,1,-0.16925303297740735,1.5403479027871165,3.3502181554339945,Segment 1
CUST01569,2023-03-25,4,203000,9,29,Female,South,1,15,281,4,203000.0,0,0.9274631898968874,-0.03524456979856102,0.03637815579418299,Segment 2
CUST01570,2023-03-03,5,190050,12,40,Male,West,0,20,303,5,190050.0,1,1.1391101802761372,0.48995292106333155,-0.05571246222155855,Segment 1
CUST01571,2023-09-24,7,352600,23,45,Male,North,0,23,98,7,352600.0,1,-0.833054957348691,1.5403479027871165,1.1002203531034445,Segment 1
CUST01572,2023-02-16,6,211500,16,52,Male,North,0,21,318,6,211500.0,1,1.2834149464438076,1.0151504119252241,0.09682373518675466,Segment 1
CUST01573,2023-05-26,4,262000,7,41,Male,East,0,36,219,4,262000.0,1,0.33100348973718324,-0.03524456979856102,0.4559415892249746,Segment 1
CUST01574,2023-08-21,7,308300,21,58,Male,South,0,7,132,7,308300.0,1,-0.5059641540353048,1.5403479027871165,0.7851922157986297,Segment 1
CUST01575,2023-12-12,4,339000,9,48,Male,West,1,46,19,4,339000.0,1,-1.5930600591650883,-0.03524456979856102,1.0035074260753298,Segment 1
CUST01576,2023-11-30,5,225200,14,61,Female,East,0,54,31,5,225200.0,1,-1.477616246230952,0.48995292106333155,0.19424778667831136,Segment 1
CUST01577,2023-10-14,3,63000,9,52,Female,East,0,22,78,3,63000.0,0,-1.0254613122389182,-0.5604420606604535,-0.9591960930246445,Segment 2
CUST01578,2023-08-12,4,108350,14,47,Female,East,1,40,141,4,108350.0,0,-0.4193812943347026,-0.03524456979856102,-0.6367011488536886,Segment 2
CUST01579,2023-02-17,3,197000,11,47,Female,West,1,41,317,3,197000.0,0,1.2737946286992963,-0.5604420606604535,-0.0062893120123381835,Segment 2
CUST01580,2023-11-24,4,188300,11,51,Female,South,0,58,37,4,188300.0,0,-1.4198943397638837,-0.03524456979856102,-0.06815714033179389,Segment 2
CUST01581,2023-09-22,4,247050,12,54,Male,North,0,14,100,4,247050.0,1,-0.8138143218596683,-0.03524456979856102,0.34962848194039264,Segment 1
CUST01582,2023-08-07,5,203000,12,61,Female,South,0,33,146,5,203000.0,1,-0.37127970561214585,0.48995292106333155,0.03637815579418299,Segment 1
CUST01583,2023-11-30,1,45000,1,59,Female,South,0,2,31,1,45000.0,0,-1.477616246230952,-1.6108370423842386,-1.087198496444208,Segment 2
CUST01584,2023-10-25,7,402500,15,29,Male,West,0,6,67,7,402500.0,1,-1.131284807428543,1.5403479027871165,1.4550714603610122,Segment 1
CUST01585,2023-03-24,4,215150,11,44,Female,South,1,50,282,4,215150.0,0,0.9370835076413987,-0.03524456979856102,0.12277977810238838,Segment 2
CUST01586,2023-02-20,2,238000,9,62,Male,South,0,25,314,2,238000.0,0,1.244933675465762,-1.085639551522346,0.2852717179988899,Segment 2
CUST01587,2023-12-18,3,27050,7,28,Male,East,0,32,13,3,27050.0,0,-1.6507819656321563,-0.5604420606604535,-1.2148453376320505,Segment 2
CUST01588,2023-08-22,4,150100,12,34,Female,South,0,23,131,4,150100.0,0,-0.5155844717798161,-0.03524456979856102,-0.3398066853666454,Segment 2
CUST01589,2023-04-15,3,100700,13,46,Male,North,0,8,260,3,100700.0,0,0.7254365172621489,-0.5604420606604535,-0.6911021703070032,Segment 2
CUST01590,2023-10-03,4,118100,7,53,Female,South,0,13,89,4,118100.0,0,-0.9196378170492931,-0.03524456979856102,-0.5673665136680917,Segment 2
CUST01591,2023-01-06,3,75050,6,22,Female,South,0,57,359,3,75050.0,0,1.6778479739687733,-0.5604420606604535,-0.8735055951798811,Segment 2
CUST01592,2023-08-11,7,411000,23,61,Male,South,0,47,142,7,411000.0,1,-0.4097609765901913,1.5403479027871165,1.515517039753584,Segment 1
CUST01593,2023-02-13,3,105000,10,51,Female,South,1,34,321,3,105000.0,0,1.3122758996773416,-0.5604420606604535,-0.6605238183789963,Segment 2
CUST01594,2023-08-02,3,188100,8,34,Female,East,0,14,151,3,188100.0,0,-0.32317811688958903,-0.5604420606604535,-0.06957938925867793,Segment 2
CUST01595,2023-08-18,3,18100,8,30,Female,West,1,54,135,3,18100.0,0,-0.47710320080177077,-0.5604420606604535,-1.2784909771101114,Segment 2
CUST01596,2023-06-02,5,229100,15,56,Female,North,0,46,212,5,229100.0,1,0.26366126552560376,0.48995292106333155,0.2219816407525501,Segment 1
CUST01597,2023-08-16,6,271300,18,28,Female,North,0,15,137,6,271300.0,1,-0.45786256531274805,1.0151504119252241,0.5220761643250824,Segment 1
CUST01598,2023-05-16,12,764550,37,24,Female,West,0,30,229,12,764550.0,1,0.42720666718229683,4.166335357096579,4.0296975802528445,Segment 1
CUST01599,2023-01-23,6,307400,20,43,Female,South,0,16,342,6,307400.0,1,1.5143025723120802,1.0151504119252241,0.7787920956276515,Segment 1
CUST01600,2023-01-05,3,235000,14,57,Female,East,0,42,360,3,235000.0,0,1.6874682917132846,-0.5604420606604535,0.2639379840956293,Segment 2
CUST01601,2023-01-27,4,41100,6,18,Female,East,0,17,338,4,41100.0,0,1.4758213013340347,-0.03524456979856102,-1.1149323505184467,Segment 2
CUST01602,2023-12-03,9,452400,31,32,Male,East,1,57,28,9,452400.0,1,-1.5064771994644859,2.590742884510902,1.80992256761858,Segment 1
CUST01603,2023-10-17,5,399000,19,36,Male,South,0,39,75,5,399000.0,1,-1.0543222654724522,0.48995292106333155,1.4301821041405416,Segment 1
CUST01604,2023-06-12,8,543400,28,56,Female,North,0,48,202,8,543400.0,1,0.16745808808049018,2.065545393649009,2.4570458293508177,Segment 1
CUST01605,2023-10-03,3,130000,8,56,Female,South,0,28,89,3,130000.0,0,-0.9196378170492931,-0.5604420606604535,-0.48274270251849133,Segment 2
CUST01606,2023-09-03,3,124500,12,32,Male,East,0,49,119,3,124500.0,0,-0.6310282847139524,-0.5604420606604535,-0.5218545480078024,Segment 2
CUST01607,2023-11-13,3,238000,15,36,Female,East,0,15,48,3,238000.0,0,-1.3140708445742588,-0.5604420606604535,0.2852717179988899,Segment 2
CUST01608,2023-11-21,2,140000,9,21,Male,North,0,21,40,2,140000.0,0,-1.3910333865303497,-1.085639551522346,-0.4116302561742894,Segment 2
CUST01609,2023-05-28,6,317000,17,48,Female,North,0,49,217,6,317000.0,1,0.3117628542481605,1.0151504119252241,0.8470600441180854,Segment 1
CUST01610,2023-02-21,6,161250,13,35,Male,East,0,51,313,6,161250.0,1,1.2353133577212507,1.0151504119252241,-0.2605163076928602,Segment 1
CUST01611,2023-03-24,6,287750,23,27,Female,South,0,20,282,6,287750.0,1,0.9370835076413987,1.0151504119252241,0.6390561385612946,Segment 1
CUST01612,2023-07-20,6,387200,20,42,Male,East,0,49,164,6,387200.0,1,-0.19811398621094142,1.0151504119252241,1.3462694174543832,Segment 1
CUST01613,2023-11-06,3,202000,12,30,Female,North,0,37,55,3,202000.0,0,-1.2467286203626793,-0.5604420606604535,0.0292669111597628,Segment 2
CUST01614,2023-04-24,5,246000,16,20,Male,East,1,24,251,5,246000.0,1,0.6388536575615467,0.48995292106333155,0.34216167507425144,Segment 1
CUST01615,2023-01-03,3,79000,5,39,Female,South,1,7,362,3,79000.0,0,1.7067089272023073,-0.5604420606604535,-0.8454161788739214,Segment 2
CUST01616,2023-02-13,7,294000,20,53,Male,North,0,31,321,7,294000.0,1,1.3122758996773416,1.5403479027871165,0.6835014175264209,Segment 1
CUST01617,2023-12-25,5,126950,17,37,Male,North,0,37,6,5,126950.0,0,-1.7181241898437358,0.48995292106333155,-0.504431998653473,Segment 2
CUST01618,2023-11-18,3,24200,7,39,Male,West,0,5,43,3,24200.0,0,-1.3621724332968157,-0.5604420606604535,-1.2351123848401482,Segment 2
CUST01619,2023-10-24,2,118000,5,60,Female,East,1,50,68,2,118000.0,0,-1.1216644896840318,-1.085639551522346,-0.5680776381315337,Segment 2
CUST01620,2023-01-06,4,224000,14,25,Female,East,0,13,359,4,224000.0,0,1.6778479739687733,-0.03524456979856102,0.18571429311700713,Segment 2
CUST01621,2023-07-19,3,115100,5,19,Female,North,0,28,165,3,115100.0,0,-0.18849366846643006,-0.5604420606604535,-0.5887002475713523,Segment 2
CUST01622,2023-05-22,7,328000,20,58,Female,North,0,51,223,7,328000.0,1,0.3694847607152287,1.5403479027871165,0.9252837350967076,Segment 1
CUST01623,2023-08-05,1,135000,3,35,Male,West,1,19,148,1,135000.0,0,-0.35203907012312313,-1.6108370423842386,-0.4471864793463904,Segment 2
CUST01624,2023-08-10,4,166000,9,39,Male,North,0,55,143,4,166000.0,0,-0.4001406588456799,-0.03524456979856102,-0.22673789567936428,Segment 2
CUST01625,2023-05-28,3,363000,11,30,Female,East,0,55,217,3,363000.0,1,0.3117628542481605,-0.5604420606604535,1.1741772973014144,Segment 1
CUST01626,2023-02-21,2,223000,10,55,Male,West,0,12,313,2,223000.0,0,1.2353133577212507,-1.085639551522346,0.17860304848258693,Segment 2
CUST01627,2023-03-11,2,125000,5,47,Male,South,0,47,295,2,125000.0,0,1.0621476383200463,-1.085639551522346,-0.5182989256905923,Segment 2
CUST01628,2023-09-08,6,395500,21,60,Male,West,0,7,114,6,395500.0,1,-0.6791298734365092,1.0151504119252241,1.4052927479200708,Segment 1
CUST01629,2023-05-06,5,94650,20,45,Female,North,0,7,239,5,94650.0,0,0.5234098446274104,0.48995292106333155,-0.7341252003452453,Segment 2
CUST01630,2023-11-18,3,145300,10,52,Female,North,0,16,43,3,145300.0,0,-1.3621724332968157,-0.5604420606604535,-0.37394065961186235,Segment 2
CUST01631,2023-07-02,4,48700,9,28,Male,East,1,23,182,4,48700.0,0,-0.02494826680973698,-0.03524456979856102,-1.0608868912968534,Segment 2
CUST01632,2023-02-16,6,138800,18,55,Male,East,0,53,318,6,138800.0,1,1.2834149464438076,1.0151504119252241,-0.4201637497355936,Segment 1
CUST01633,2023-10-16,5,288000,16,60,Female,North,1,4,76,5,288000.0,1,-1.044701947727941,0.48995292106333155,0.6408339497198997,Segment 1
CUST01634,2023-05-31,1,15000,5,54,Female,South,0,51,214,1,15000.0,0,0.2829019010146264,-1.6108370423842386,-1.300535835476814,Segment 2
CUST01635,2023-11-07,7,98400,12,46,Female,East,0,22,54,7,98400.0,1,-1.2563489381071906,1.5403479027871165,-0.7074580329661696,Segment 1
CUST01636,2023-01-21,5,189400,13,52,Female,North,1,13,344,5,189400.0,1,1.5335432078011029,0.48995292106333155,-0.060334771233931675,Segment 1
CUST01637,2023-05-27,2,12400,8,32,Female,North,0,41,218,2,12400.0,0,0.32138317199267186,-1.085639551522346,-1.3190250715263065,Segment 2
CUST01638,2023-02-27,1,32000,4,43,Female,South,0,49,307,1,32000.0,0,1.1775914512541827,-1.6108370423842386,-1.1796446766916706,Segment 2
CUST01639,2023-03-10,7,376050,29,51,Female,West,0,23,296,7,376050.0,1,1.0717679560645577,1.5403479027871165,1.266979039780598,Segment 1
CUST01640,2023-04-03,2,90000,6,62,Male,North,1,42,272,2,90000.0,0,0.8408803301962852,-1.085639551522346,-0.7671924878952993,Segment 2
CUST01641,2023-05-02,5,362000,22,30,Female,West,0,55,243,5,362000.0,1,0.5618911156054558,0.48995292106333155,1.1670660526669943,Segment 1
CUST01642,2023-06-06,7,366150,15,22,Male,East,1,1,208,7,366150.0,1,0.2251799945475583,1.5403479027871165,1.196577717899838,Segment 1
CUST01643,2023-12-23,4,162150,12,58,Male,West,0,37,8,4,162150.0,0,-1.6988835543547132,-0.03524456979856102,-0.25411618752188203,Segment 2
CUST01644,2023-05-05,3,176000,5,21,Male,South,0,10,240,3,176000.0,0,0.5330301623719217,-0.5604420606604535,-0.1556254493351623,Segment 2
CUST01645,2023-04-18,6,433100,16,26,Male,North,0,43,257,6,433100.0,1,0.6965755640286148,1.0151504119252241,1.6726755461742702,Segment 1
CUST01646,2023-04-08,3,90000,9,41,Female,East,1,40,267,3,90000.0,0,0.7927787414737284,-0.5604420606604535,-0.7671924878952993,Segment 2
CUST01647,2023-05-12,3,298300,9,41,Male,South,1,57,233,3,298300.0,0,0.4656879381603422,-0.5604420606604535,0.7140797694544277,Segment 2
CUST01648,2023-12-11,6,111800,19,37,Male,South,0,25,20,6,111800.0,1,-1.5834397414205768,1.0151504119252241,-0.6121673548649389,Segment 1
CUST01649,2023-07-04,6,394000,20,25,Male,East,0,41,180,6,394000.0,1,-0.04418890229875969,1.0151504119252241,1.3946258809684406,Segment 1
CUST01650,2023-07-11,6,492500,25,57,Male,West,0,6,173,6,492500.0,1,-0.1115311265103392,1.0151504119252241,2.0950834774588296,Segment 1
CUST01651,2023-11-03,3,75400,7,49,Female,East,1,46,58,3,75400.0,0,-1.2178676671291453,-0.5604420606604535,-0.8710166595578341,Segment 2
CUST01652,2023-08-05,4,58300,14,20,Male,East,0,22,148,4,58300.0,0,-0.35203907012312313,-0.03524456979856102,-0.9926189428064195,Segment 2
CUST01653,2023-08-11,7,425700,19,58,Female,East,0,23,142,7,425700.0,1,-0.4097609765901913,1.5403479027871165,1.6200523358795609,Segment 1
CUST01654,2023-02-12,1,50000,2,25,Female,North,0,5,322,1,50000.0,0,1.321896217421853,-1.6108370423842386,-1.0516422732721071,Segment 2
CUST01655,2023-03-19,6,277000,17,27,Male,South,0,9,287,6,277000.0,1,0.9851850963639556,1.0151504119252241,0.5626102587412776,Segment 1
CUST01656,2023-06-20,4,314200,12,41,Male,North,1,44,194,4,314200.0,1,0.0904955461243993,-0.03524456979856102,0.8271485591417088,Segment 1
CUST01657,2023-03-02,5,418500,22,43,Male,West,0,53,304,5,418500.0,1,1.1487304980206485,0.48995292106333155,1.5688513745117354,Segment 1
CUST01658,2023-11-19,1,50,1,22,Male,West,1,27,42,1,50.0,0,-1.371792751041327,-1.6108370423842386,-1.406848942761396,Segment 2
CUST01659,2023-04-18,1,48000,4,52,Male,East,1,44,257,1,48000.0,0,0.6965755640286148,-1.6108370423842386,-1.0658647625409474,Segment 2
CUST01660,2023-11-09,4,312000,11,59,Male,East,0,6,52,4,312000.0,1,-1.2755895735962135,-0.03524456979856102,0.8115038209459844,Segment 1
CUST01661,2023-08-12,5,154150,9,37,Female,North,1,22,141,5,154150.0,0,-0.4193812943347026,0.48995292106333155,-0.31100614459724363,Segment 2
CUST01662,2023-05-16,7,473250,23,27,Male,North,0,33,229,7,473250.0,1,0.42720666718229683,1.5403479027871165,1.958192018246241,Segment 1
CUST01663,2023-09-23,4,224400,14,63,Female,South,0,40,99,4,224400.0,0,-0.8234346396041796,-0.03524456979856102,0.18855879097077521,Segment 2
CUST01664,2023-03-29,3,76000,9,40,Female,West,0,6,277,3,76000.0,0,0.8889819189188419,-0.5604420606604535,-0.8667499127771819,Segment 2
CUST01665,2023-09-09,2,45500,8,59,Male,North,1,35,113,2,45500.0,0,-0.6887501911810207,-1.085639551522346,-1.083642874126998,Segment 2
CUST01666,2023-11-30,3,178000,9,28,Female,West,0,10,31,3,178000.0,0,-1.477616246230952,-0.5604420606604535,-0.14140296006632191,Segment 2
CUST01667,2023-01-13,4,141000,12,48,Female,East,0,55,352,4,141000.0,0,1.6105057497571937,-0.03524456979856102,-0.4045190115398692,Segment 2
CUST01668,2023-04-06,2,8100,3,57,Female,East,0,59,269,2,8100.0,0,0.8120193769627511,-1.085639551522346,-1.3496034234543133,Segment 2
CUST01669,2023-01-31,4,225250,14,45,Male,East,0,52,334,4,225250.0,0,1.4373400303559893,-0.03524456979856102,0.19460334891003236,Segment 2
CUST01670,2023-02-01,3,251000,10,25,Male,South,0,39,333,3,251000.0,0,1.427719712611478,-0.5604420606604535,0.37771789824635243,Segment 2
CUST01671,2023-02-22,5,325100,13,36,Female,West,0,23,312,5,325100.0,1,1.2256930399767394,0.48995292106333155,0.9046611256568889,Segment 1
CUST01672,2023-01-04,3,350000,12,42,Male,West,1,54,361,3,350000.0,1,1.697088609457796,-0.5604420606604535,1.0817311170539519,Segment 1
CUST01673,2023-09-18,4,69100,7,28,Male,South,1,34,104,4,69100.0,0,-0.7753330508816229,-0.03524456979856102,-0.9158175007546814,Segment 2
CUST01674,2023-05-20,4,247050,12,49,Female,West,0,45,225,4,247050.0,1,0.3887253962042514,-0.03524456979856102,0.34962848194039264,Segment 1
CUST01675,2023-03-19,3,77000,7,37,Female,South,0,53,287,3,77000.0,0,0.9851850963639556,-0.5604420606604535,-0.8596386681427618,Segment 2
CUST01676,2023-03-04,7,185350,15,64,Male,South,1,59,302,7,185350.0,1,1.1294898625316259,1.5403479027871165,-0.08913531200333347,Segment 1
CUST01677,2023-10-20,6,195200,20,19,Male,East,1,2,72,6,195200.0,1,-1.0831832187059862,1.0151504119252241,-0.019089552354294537,Segment 1
CUST01678,2023-04-23,4,153000,11,37,Male,East,0,39,252,4,153000.0,0,0.648473975306058,-0.03524456979856102,-0.31918407592682685,Segment 2
CUST01679,2023-03-13,2,188000,6,29,Female,South,0,45,293,2,188000.0,0,1.0429070028310237,-1.085639551522346,-0.07029051372211995,Segment 2
CUST01680,2023-01-18,3,105000,11,44,Female,East,1,30,347,3,105000.0,0,1.5624041610346369,-0.5604420606604535,-0.6605238183789963,Segment 2
CUST01681,2023-08-26,3,23100,8,46,Male,South,1,53,127,3,23100.0,0,-0.5540657427578616,-0.5604420606604535,-1.2429347539380105,Segment 2
CUST01682,2023-05-01,4,335300,15,48,Male,East,0,33,244,4,335300.0,1,0.5715114333499671,-0.03524456979856102,0.977195820927975,Segment 1
CUST01683,2023-08-05,4,281000,11,57,Male,East,0,19,148,4,281000.0,1,-0.35203907012312313,-0.03524456979856102,0.5910552372789584,Segment 1
CUST01684,2023-02-20,4,66300,8,37,Female,West,0,49,314,4,66300.0,0,1.244933675465762,-0.03524456979856102,-0.9357289857310579,Segment 2
CUST01685,2023-09-28,3,40400,11,47,Male,South,1,44,94,3,40400.0,0,-0.8715362283267364,-0.5604420606604535,-1.119910221762541,Segment 2
CUST01686,2023-03-18,1,163000,4,57,Female,South,1,17,288,1,163000.0,0,0.9948054141084669,-1.6108370423842386,-0.24807162958262485,Segment 2
CUST01688,2023-05-31,3,310000,10,30,Male,West,0,43,214,3,310000.0,0,0.2829019010146264,-0.5604420606604535,0.797281331677144,Segment 2
CUST01689,2023-06-27,5,310000,11,57,Female,East,0,28,187,5,310000.0,1,0.023153321912819807,0.48995292106333155,0.797281331677144,Segment 1
CUST01690,2023-09-03,5,255300,16,49,Male,North,1,51,119,5,255300.0,1,-0.6310282847139524,0.48995292106333155,0.4082962501743593,Segment 1
CUST01691,2023-07-06,8,230100,18,24,Male,East,0,17,178,8,230100.0,1,-0.0634295377877824,2.065545393649009,0.2290928853869703,Segment 1
CUST01692,2023-03-03,3,30500,7,63,Female,East,1,40,303,3,30500.0,0,1.1391101802761372,-0.5604420606604535,-1.190311543643301,Segment 2
CUST01693,2023-01-23,1,16000,2,33,Male,North,0,18,342,1,16000.0,0,1.5143025723120802,-1.6108370423842386,-1.2934245908423938,Segment 2
CUST01694,2023-04-04,5,245100,16,36,Male,South,1,19,271,5,245100.0,1,0.8312600124517738,0.48995292106333155,0.33576155490327325,Segment 1
CUST01695,2023-04-23,5,115250,17,23,Male,South,0,33,252,5,115250.0,0,0.648473975306058,0.48995292106333155,-0.5876335608761892,Segment 2
CUST01696,2023-09-26,4,52450,15,54,Male,South,0,49,96,4,52450.0,0,-0.8522955928377137,-0.03524456979856102,-1.0342197239177775,Segment 2
CUST01697,2023-10-28,3,155200,7,28,Female,East,1,39,64,3,155200.0,0,-1.160145760662077,-0.5604420606604535,-0.3035393377311024,Segment 2
CUST01698,2023-02-20,5,349000,16,27,Male,North,0,56,314,5,349000.0,1,1.244933675465762,0.48995292106333155,1.0746198724195317,Segment 1
CUST01699,2023-11-23,5,162650,16,64,Male,West,0,15,38,5,162650.0,1,-1.4102740220193724,0.48995292106333155,-0.25056056520467196,Segment 1
CUST01700,2023-07-07,2,70300,4,50,Female,North,0,12,177,2,70300.0,0,-0.07304985553229376,-1.085639551522346,-0.9072840071933771,Segment 2
CUST01701,2023-01-20,3,199050,8,48,Female,West,0,2,345,3,199050.0,0,1.5431635255456142,-0.5604420606604535,0.008288739488223219,Segment 2
CUST01702,2023-09-22,7,353300,21,52,Female,South,0,52,100,7,353300.0,1,-0.8138143218596683,1.5403479027871165,1.1051982243475384,Segment 1
CUST01703,2023-05-17,2,15100,3,36,Female,North,0,37,228,2,15100.0,0,0.41758634943778544,-1.085639551522346,-1.299824711013372,Segment 2
CUST01704,2023-12-31,5,312200,15,20,Male,North,0,27,0,5,312200.0,1,-1.775846096310804,0.48995292106333155,0.8129260698728684,Segment 1
CUST01705,2023-03-07,6,438100,17,30,Female,North,1,50,299,6,438100.0,1,1.1006289092980919,1.0151504119252241,1.708231769346371,Segment 1
CUST01706,2023-02-04,4,54350,12,28,Female,South,0,16,330,4,54350.0,0,1.3988587593779438,-0.03524456979856102,-1.0207083591123791,Segment 2
CUST01707,2023-10-23,7,450050,16,27,Male,South,0,45,69,7,450050.0,1,-1.1120441719395204,1.5403479027871165,1.7932111427276927,Segment 1
CUST01708,2023-05-18,2,12200,5,36,Female,South,0,56,227,2,12200.0,0,0.4079660316932741,-1.085639551522346,-1.3204473204531906,Segment 2
CUST01709,2023-05-08,4,95000,13,37,Female,West,1,54,237,4,95000.0,0,0.5041692091383877,-0.03524456979856102,-0.7316362647231982,Segment 2
CUST01710,2023-01-25,3,66000,10,64,Male,North,0,59,340,3,66000.0,0,1.4950619368230575,-0.5604420606604535,-0.9378623591213839,Segment 2
CUST01711,2023-03-13,2,38000,6,28,Female,South,0,38,293,2,38000.0,0,1.0429070028310237,-1.085639551522346,-1.1369772088851495,Segment 2
CUST01712,2023-06-22,7,235400,17,33,Male,West,0,57,192,7,235400.0,1,0.07125491063537659,1.5403479027871165,0.26678248194939735,Segment 1
CUST01713,2023-02-06,4,97000,10,60,Male,North,1,27,328,4,97000.0,0,1.3796181238889211,-0.03524456979856102,-0.7174137754543578,Segment 2
CUST01714,2023-06-13,3,157100,10,62,Female,North,0,8,201,3,157100.0,0,0.15783777033597882,-0.5604420606604535,-0.29002797292570404,Segment 2
CUST01715,2023-05-18,5,252000,15,20,Male,South,0,35,227,5,252000.0,1,0.4079660316932741,0.48995292106333155,0.38482914288077263,Segment 1
CUST01716,2023-11-26,3,81000,5,31,Male,West,0,36,35,3,81000.0,0,-1.4391349752529066,-0.5604420606604535,-0.831193689605081,Segment 2
CUST01717,2023-04-13,7,223800,22,54,Female,East,0,47,262,7,223800.0,1,0.7446771527511716,1.5403479027871165,0.18429204419012307,Segment 1
CUST01718,2023-07-30,3,70000,7,31,Female,North,0,57,154,3,70000.0,0,-0.294317163656055,-0.5604420606604535,-0.9094173805837031,Segment 2
