customer_id,compound_mean,compound_median,compound_min,compound_max,neg_mean,neu_mean,pos_mean,churn,sentiment_last,sentiment_vader_last,compound_last,sent_share_negative,sent_share_neutral,sent_share_positive
CUST01633,0.40724,0.5719,-0.4585,0.8016,0.0856,0.4386,0.4758,1,Neutral,Positive,0.4404,0.0,0.2,0.8
CUST01634,0.4201,0.4201,0.4201,0.4201,0.0,0.518,0.482,0,Positive,Positive,0.4201,0.0,0.0,1.0
CUST01635,0.2841714285714286,0.4404,-0.4767,0.8016,0.11585714285714285,0.4807142857142857,0.4034285714285714,0,Neutral,Positive,0.4404,0.14285714285714285,0.42857142857142855,0.42857142857142855
CUST01636,0.0804,0.0,-0.4585,0.4404,0.0856,0.734,0.18039999999999998,1,Positive,Positive,0.4201,0.4,0.2,0.4
CUST01637,0.55045,0.55045,0.4201,0.6808,0.0,0.495,0.505,0,Positive,Positive,0.6808,0.0,0.0,1.0
CUST01638,0.4404,0.4404,0.4404,0.4404,0.0,0.58,0.42,0,Neutral,Positive,0.4404,0.0,1.0,0.0
CUST01639,-0.016928571428571442,0.0,-0.4767,0.5719,0.17071428571428574,0.6438571428571428,0.18542857142857144,0,Negative,Negative,-0.4767,0.5714285714285714,0.14285714285714285,0.2857142857142857
CUST01640,0.62635,0.62635,0.5719,0.6808,0.0,0.4115,0.5885,1,Positive,Positive,0.6808,0.0,0.0,1.0
CUST01641,0.33546,0.5719,-0.4585,0.5719,0.0856,0.4286,0.48580000000000007,0,Positive,Positive,0.5719,0.0,0.0,1.0
CUST01642,0.14002857142857142,0.4404,-0.4767,0.6808,0.177,0.5194285714285714,0.30357142857142855,1,Positive,Positive,0.6808,0.14285714285714285,0.14285714285714285,0.7142857142857143
CUST01643,0.591375,0.5719,0.4201,0.8016,0.0,0.3595,0.6405000000000001,0,Positive,Positive,0.4201,0.0,0.0,1.0
CUST01644,0.43143333333333334,0.8016,-0.3089,0.8016,0.143,0.3356666666666666,0.5213333333333333,0,Positive,Positive,0.8016,0.0,0.3333333333333333,0.6666666666666666
CUST01645,-0.13395,-0.15445,-0.4767,0.4404,0.20666666666666667,0.7233333333333333,0.06999999999999999,0,Negative,Neutral,0.0,0.5,0.3333333333333333,0.16666666666666666
CUST01646,0.16423333333333331,0.0,-0.3089,0.8016,0.143,0.5963333333333333,0.26066666666666666,1,Negative,Neutral,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01647,0.26399999999999996,0.4201,-0.3089,0.6808,0.143,0.5203333333333333,0.33666666666666667,1,Positive,Positive,0.4201,0.0,0.3333333333333333,0.6666666666666666
CUST01648,0.43165000000000003,0.5719,-0.4767,0.8016,0.06383333333333334,0.4315,0.5046666666666667,0,Positive,Positive,0.6808,0.16666666666666666,0.16666666666666666,0.6666666666666666
CUST01649,0.3977833333333333,0.621,-0.4585,0.8016,0.07133333333333333,0.4676666666666667,0.461,0,Positive,Positive,0.8016,0.16666666666666666,0.16666666666666666,0.6666666666666666
CUST01650,0.07306666666666665,-0.009050000000000002,-0.4585,0.8016,0.214,0.4775,0.3085,0,Positive,Positive,0.5719,0.0,0.16666666666666666,0.8333333333333334
CUST01651,0.16423333333333331,0.0,-0.3089,0.8016,0.143,0.5963333333333333,0.26066666666666666,1,Neutral,Negative,-0.3089,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01652,0.49034999999999995,0.43025,0.4201,0.6808,0.0,0.522,0.478,0,Positive,Positive,0.4201,0.0,0.25,0.75
CUST01653,-0.1326857142857143,-0.3089,-0.4767,0.6808,0.29314285714285715,0.5625714285714285,0.1442857142857143,0,Positive,Positive,0.6808,0.2857142857142857,0.2857142857142857,0.42857142857142855
CUST01654,-0.4767,-0.4767,-0.4767,-0.4767,0.383,0.617,0.0,0,Negative,Negative,-0.4767,1.0,0.0,0.0
CUST01655,-0.2652333333333334,-0.38370000000000004,-0.4767,0.4201,0.3495,0.5701666666666666,0.08033333333333333,0,Positive,Negative,-0.4585,0.16666666666666666,0.3333333333333333,0.5
CUST01656,-0.14802500000000002,-0.4585,-0.4767,0.8016,0.30974999999999997,0.49474999999999997,0.1955,1,Positive,Negative,-0.4585,0.25,0.0,0.75
CUST01657,0.19884,0.4404,-0.4585,0.5719,0.0856,0.6165999999999999,0.29779999999999995,0,Neutral,Positive,0.4404,0.2,0.4,0.4
CUST01658,0.8016,0.8016,0.8016,0.8016,0.0,0.218,0.782,1,Positive,Positive,0.8016,0.0,0.0,1.0
CUST01659,0.6808,0.6808,0.6808,0.6808,0.0,0.472,0.528,1,Positive,Positive,0.6808,0.0,0.0,1.0
CUST01660,0.5635749999999999,0.50615,0.4404,0.8016,0.0,0.43224999999999997,0.56775,0,Neutral,Positive,0.4404,0.0,0.5,0.5
CUST01661,0.08721999999999999,0.0,-0.4767,0.8016,0.16240000000000002,0.5848,0.2528,1,Positive,Positive,0.4201,0.4,0.2,0.4
CUST01662,0.5205428571428571,0.4404,0.4201,0.8016,0.0,0.4951428571428571,0.5048571428571428,0,Positive,Positive,0.8016,0.0,0.42857142857142855,0.5714285714285714
CUST01663,0.33030000000000004,0.4404,0.0,0.4404,0.0,0.685,0.315,0,Neutral,Positive,0.4404,0.25,0.75,0.0
CUST01664,-0.2558,-0.3089,-0.4585,0.0,0.2856666666666667,0.7143333333333333,0.0,0,Negative,Neutral,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01665,0.2202,0.2202,0.0,0.4404,0.0,0.79,0.21,1,Negative,Neutral,0.0,0.5,0.5,0.0
CUST01666,0.47746666666666665,0.4404,0.4201,0.5719,0.0,0.48299999999999993,0.517,0,Neutral,Positive,0.4404,0.0,0.3333333333333333,0.6666666666666666
CUST01667,0.3081,0.43025,-0.3089,0.6808,0.10725,0.53525,0.3575,0,Positive,Positive,0.4201,0.0,0.5,0.5
CUST01668,0.5719,0.5719,0.5719,0.5719,0.0,0.351,0.649,0,Positive,Positive,0.5719,0.0,0.0,1.0
CUST01669,0.04194999999999999,-0.01815,-0.4767,0.6808,0.1915,0.5715,0.237,0,Neutral,Positive,0.4404,0.5,0.25,0.25
CUST01670,0.06126666666666666,-0.3089,-0.3089,0.8016,0.286,0.4533333333333333,0.26066666666666666,0,Positive,Positive,0.8016,0.0,0.6666666666666666,0.3333333333333333
CUST01671,0.24114,0.4404,-0.4767,0.8016,0.0766,0.599,0.32439999999999997,0,Negative,Neutral,0.0,0.4,0.4,0.2
CUST01672,0.41756666666666664,0.5719,0.0,0.6808,0.0,0.6076666666666667,0.39233333333333337,1,Positive,Positive,0.6808,0.3333333333333333,0.0,0.6666666666666666
CUST01673,0.5283,0.50615,0.4201,0.6808,0.0,0.48024999999999995,0.5197499999999999,1,Positive,Positive,0.4201,0.0,0.25,0.75
CUST01674,0.5283,0.50615,0.4201,0.6808,0.0,0.48024999999999995,0.51975,0,Positive,Positive,0.5719,0.0,0.25,0.75
CUST01675,0.14076666666666668,0.4404,-0.4585,0.4404,0.14266666666666666,0.5773333333333333,0.27999999999999997,0,Neutral,Positive,0.4404,0.0,0.6666666666666666,0.3333333333333333
CUST01676,0.12705714285714284,0.4404,-0.4767,0.6808,0.17714285714285713,0.5347142857142857,0.28814285714285715,1,Positive,Positive,0.6808,0.14285714285714285,0.42857142857142855,0.42857142857142855
CUST01677,0.63755,0.6808,0.4201,0.8016,0.0,0.413,0.5870000000000001,1,Positive,Positive,0.4201,0.0,0.16666666666666666,0.8333333333333334
CUST01678,0.361525,0.5606,-0.4767,0.8016,0.09575,0.47175,0.4325,0,Positive,Positive,0.6808,0.25,0.25,0.5
CUST01679,0.05669999999999997,0.05669999999999997,-0.4585,0.5719,0.214,0.46149999999999997,0.3245,0,Positive,Positive,0.5719,0.0,0.0,1.0
CUST01680,0.42686666666666667,0.4201,0.4201,0.4404,0.0,0.5386666666666667,0.4613333333333333,1,Positive,Positive,0.4201,0.0,0.3333333333333333,0.6666666666666666
CUST01681,0.21483333333333332,0.4404,-0.4767,0.6808,0.12766666666666668,0.5563333333333333,0.316,1,Neutral,Positive,0.4404,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01682,0.5585,0.50615,0.4201,0.8016,0.0,0.41674999999999995,0.58325,0,Positive,Positive,0.4201,0.0,0.25,0.75
CUST01683,0.047599999999999976,0.047599999999999976,-0.4767,0.5719,0.1915,0.484,0.3245,0,Positive,Positive,0.5719,0.5,0.0,0.5
CUST01684,0.45347499999999996,0.50615,0.0,0.8016,0.0,0.53725,0.46275,0,Positive,Positive,0.8016,0.25,0.25,0.5
CUST01685,0.30426666666666663,0.4201,-0.3089,0.8016,0.143,0.43566666666666665,0.42133333333333334,1,Neutral,Negative,-0.3089,0.0,0.3333333333333333,0.6666666666666666
CUST01686,0.4201,0.4201,0.4201,0.4201,0.0,0.518,0.482,1,Positive,Positive,0.4201,0.0,0.0,1.0
CUST01688,0.22236666666666663,0.5719,-0.4767,0.5719,0.12766666666666668,0.43966666666666665,0.4326666666666667,0,Positive,Positive,0.5719,0.3333333333333333,0.0,0.6666666666666666
CUST01689,0.06817999999999999,-0.3089,-0.4767,0.8016,0.23900000000000002,0.44819999999999993,0.3128,0,Negative,Negative,-0.4767,0.4,0.2,0.4
CUST01690,0.5494,0.5719,0.0,0.8016,0.0,0.4276,0.5724,1,Positive,Positive,0.5719,0.2,0.0,0.8
CUST01691,-0.023912500000000017,-0.3089,-0.4585,0.6808,0.26775,0.54775,0.1845,0,Neutral,Negative,-0.3089,0.0,0.375,0.625
CUST01692,0.25439999999999996,0.4201,-0.4585,0.8016,0.14266666666666666,0.43599999999999994,0.42133333333333334,1,Positive,Negative,-0.4585,0.0,0.0,1.0
CUST01693,0.5719,0.5719,0.5719,0.5719,0.0,0.351,0.649,0,Positive,Positive,0.5719,0.0,0.0,1.0
CUST01694,0.26658,0.4201,-0.3089,0.8016,0.0858,0.5650000000000001,0.3492,1,Positive,Positive,0.4201,0.2,0.2,0.6
CUST01695,0.38502,0.4404,-0.3089,0.8016,0.0858,0.4476,0.4666,0,Positive,Positive,0.4201,0.0,0.4,0.6
CUST01696,-0.021650000000000003,-0.15445,-0.4585,0.6808,0.21425,0.6537499999999999,0.132,0,Negative,Neutral,0.0,0.25,0.25,0.5
CUST01697,-0.16493333333333335,-0.4585,-0.4767,0.4404,0.2703333333333333,0.5896666666666667,0.13999999999999999,1,Negative,Negative,-0.4767,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01698,0.26958,0.5719,-0.4767,0.6808,0.0766,0.5582,0.3652,0,Positive,Positive,0.6808,0.4,0.0,0.6
CUST01699,0.1815,0.4404,-0.4767,0.6808,0.16240000000000002,0.5182,0.3194,0,Positive,Positive,0.5719,0.2,0.4,0.4
CUST01700,0.43025,0.43025,0.4201,0.4404,0.0,0.5489999999999999,0.45099999999999996,0,Neutral,Positive,0.4404,0.0,0.5,0.5
CUST01701,0.2551,0.4404,-0.4767,0.8016,0.12766666666666668,0.4716666666666667,0.40066666666666667,0,Negative,Negative,-0.4767,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01702,0.30707142857142855,0.4404,-0.4767,0.8016,0.116,0.4841428571428571,0.39985714285714286,0,Neutral,Positive,0.4404,0.14285714285714285,0.42857142857142855,0.42857142857142855
CUST01703,0.4404,0.4404,0.4404,0.4404,0.0,0.58,0.42,0,Neutral,Positive,0.4404,0.0,1.0,0.0
CUST01704,-0.050880000000000015,0.0,-0.4767,0.6808,0.16219999999999998,0.7322,0.1056,0,Positive,Positive,0.6808,0.6,0.0,0.4
CUST01705,0.3764,0.62635,-0.4767,0.8016,0.06383333333333334,0.5216666666666666,0.41450000000000004,1,Positive,Positive,0.8016,0.3333333333333333,0.0,0.6666666666666666
CUST01706,0.20044999999999996,0.4201,-0.4585,0.4201,0.107,0.5315,0.3615,0,Positive,Positive,0.4201,0.0,0.0,1.0
CUST01707,0.2743857142857143,0.5719,-0.4767,0.8016,0.11585714285714285,0.49257142857142855,0.39157142857142857,0,Positive,Positive,0.8016,0.2857142857142857,0.0,0.7142857142857143
CUST01708,0.28595,0.28595,0.0,0.5719,0.0,0.6755,0.3245,0,Negative,Neutral,0.0,0.5,0.0,0.5
CUST01709,0.6186,0.62635,0.4201,0.8016,0.0,0.38975,0.61025,1,Positive,Positive,0.4201,0.0,0.0,1.0
CUST01710,0.6847666666666666,0.6808,0.5719,0.8016,0.0,0.347,0.653,0,Positive,Positive,0.8016,0.0,0.0,1.0
CUST01711,-0.39280000000000004,-0.39280000000000004,-0.4767,-0.3089,0.406,0.594,0.0,0,Neutral,Negative,-0.3089,0.5,0.5,0.0
CUST01712,0.4122857142857143,0.4404,-0.4585,0.8016,0.061142857142857145,0.4665714285714286,0.4722857142857143,0,Positive,Positive,0.4201,0.0,0.42857142857142855,0.5714285714285714
CUST01713,0.203075,0.2202,-0.3089,0.6808,0.10725,0.6557499999999999,0.237,1,Negative,Neutral,0.0,0.25,0.5,0.25
CUST01714,0.4336333333333333,0.4404,0.4201,0.4404,0.0,0.5593333333333333,0.4406666666666667,0,Positive,Positive,0.4201,0.0,0.6666666666666666,0.3333333333333333
CUST01715,0.42715999999999993,0.5719,0.0,0.5719,0.0,0.5142,0.48580000000000007,0,Positive,Positive,0.5719,0.2,0.0,0.8
CUST01716,-0.46456666666666663,-0.4585,-0.4767,-0.4585,0.413,0.587,0.0,0,Negative,Negative,-0.4767,0.3333333333333333,0.0,0.6666666666666666
CUST01717,-0.16931428571428572,-0.4585,-0.4767,0.5719,0.2865714285714286,0.5607142857142857,0.15271428571428572,0,Positive,Positive,0.5719,0.42857142857142855,0.2857142857142857,0.2857142857142857
CUST01718,-0.16493333333333335,-0.4585,-0.4767,0.4404,0.2703333333333333,0.5896666666666667,0.13999999999999999,0,Negative,Negative,-0.4767,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01719,-0.058771428571428586,-0.3089,-0.4767,0.5719,0.23857142857142857,0.5998571428571429,0.16157142857142856,0,Neutral,Negative,-0.3089,0.2857142857142857,0.42857142857142855,0.2857142857142857
CUST01720,0.61094,0.6808,0.4404,0.6808,0.0,0.4694,0.5306,0,Positive,Positive,0.6808,0.0,0.2,0.8
CUST01721,0.031016666666666654,0.05559999999999998,-0.4767,0.4404,0.20683333333333334,0.5625,0.23066666666666666,0,Positive,Positive,0.4201,0.16666666666666666,0.5,0.3333333333333333
CUST01722,0.14068,0.0,-0.3089,0.5719,0.0858,0.7003999999999999,0.2138,0,Negative,Neutral,0.0,0.4,0.4,0.2
CUST01723,0.495425,0.4404,0.4201,0.6808,0.0,0.5375,0.46249999999999997,0,Neutral,Positive,0.4404,0.0,0.5,0.5
CUST01724,0.16244999999999998,0.16244999999999998,-0.4767,0.8016,0.1915,0.4175,0.391,0,Positive,Positive,0.8016,0.5,0.0,0.5
CUST01725,0.305,0.5719,-0.4585,0.8016,0.14266666666666666,0.38033333333333336,0.47700000000000004,0,Positive,Negative,-0.4585,0.0,0.0,1.0
CUST01726,0.30911666666666665,0.4404,-0.4585,0.5719,0.07133333333333333,0.5301666666666667,0.3985,1,Positive,Negative,-0.4585,0.0,0.5,0.5
CUST01727,0.4404,0.4404,0.4404,0.4404,0.0,0.58,0.42,0,Neutral,Positive,0.4404,0.0,1.0,0.0
CUST01728,0.4404,0.4404,0.4404,0.4404,0.0,0.58,0.42,0,Neutral,Positive,0.4404,0.0,1.0,0.0
CUST01729,0.2942833333333333,0.4404,-0.4767,0.6808,0.06383333333333334,0.6201666666666666,0.316,0,Positive,Positive,0.6808,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01730,-0.171,-0.4767,-0.4767,0.4404,0.25533333333333336,0.6046666666666667,0.13999999999999999,0,Neutral,Positive,0.4404,0.6666666666666666,0.3333333333333333,0.0
CUST01731,0.14076666666666668,0.4404,-0.4585,0.4404,0.14266666666666666,0.5773333333333333,0.27999999999999997,0,Neutral,Positive,0.4404,0.0,0.6666666666666666,0.3333333333333333
CUST01732,0.6484666666666666,0.5719,0.5719,0.8016,0.0,0.30666666666666664,0.6933333333333334,0,Positive,Positive,0.5719,0.0,0.0,1.0
CUST01733,0.11114999999999997,0.11114999999999997,-0.4585,0.6808,0.214,0.522,0.264,0,Positive,Negative,-0.4585,0.0,0.0,1.0
CUST01734,0.14076666666666668,0.4404,-0.4585,0.4404,0.14266666666666666,0.5773333333333333,0.27999999999999997,0,Neutral,Positive,0.4404,0.0,0.6666666666666666,0.3333333333333333
CUST01735,0.61085,0.61085,0.4201,0.8016,0.0,0.368,0.632,0,Positive,Positive,0.4201,0.0,0.0,1.0
CUST01736,0.42327499999999996,0.50615,0.0,0.6808,0.0,0.60075,0.39925,0,Negative,Neutral,0.0,0.25,0.25,0.5
CUST01737,0.36419999999999997,0.62635,-0.4767,0.6808,0.09575,0.478,0.42625,1,Positive,Positive,0.5719,0.25,0.0,0.75
CUST01738,0.6812,0.8016,0.4404,0.8016,0.0,0.33866666666666667,0.6613333333333333,1,Positive,Positive,0.8016,0.0,0.3333333333333333,0.6666666666666666
CUST01739,-0.03127500000000001,-0.3089,-0.3089,0.8016,0.32175,0.48274999999999996,0.1955,0,Neutral,Negative,-0.3089,0.0,0.75,0.25
CUST01740,0.02587999999999998,-0.3089,-0.4767,0.8016,0.248,0.46579999999999994,0.2862,0,Positive,Positive,0.5719,0.2,0.2,0.6
CUST01741,0.24328,0.4404,-0.4767,0.6808,0.0766,0.604,0.3194,1,Neutral,Positive,0.4404,0.4,0.2,0.4
CUST01742,0.2878833333333333,0.50615,-0.4585,0.8016,0.14283333333333334,0.4606666666666666,0.3965,1,Neutral,Negative,-0.3089,0.0,0.3333333333333333,0.6666666666666666
CUST01743,0.16385714285714284,0.4201,-0.4767,0.8016,0.11585714285714285,0.5747142857142856,0.30942857142857144,1,Positive,Positive,0.4201,0.2857142857142857,0.14285714285714285,0.5714285714285714
CUST01744,0.5719,0.5719,0.5719,0.5719,0.0,0.351,0.649,0,Positive,Positive,0.5719,0.0,0.0,1.0
CUST01745,-0.08480000000000003,-0.4585,-0.4767,0.6808,0.2703333333333333,0.5536666666666666,0.17600000000000002,1,Negative,Negative,-0.4767,0.3333333333333333,0.0,0.6666666666666666
CUST01746,0.22382,0.5719,-0.4767,0.8016,0.16219999999999998,0.446,0.39180000000000004,0,Negative,Negative,-0.4767,0.2,0.0,0.8
CUST01747,-0.06516666666666669,-0.3089,-0.4585,0.5719,0.2856666666666667,0.49799999999999994,0.21633333333333335,1,Neutral,Negative,-0.3089,0.0,0.3333333333333333,0.6666666666666666
CUST01748,0.391725,0.621,-0.4767,0.8016,0.09575,0.40825,0.496,1,Neutral,Positive,0.4404,0.25,0.25,0.5
CUST01749,-0.05448571428571429,-0.3089,-0.4767,0.4404,0.23828571428571427,0.5817142857142857,0.18,0,Neutral,Positive,0.4404,0.14285714285714285,0.5714285714285714,0.2857142857142857
CUST01750,0.5719,0.5719,0.5719,0.5719,0.0,0.351,0.649,1,Positive,Positive,0.5719,0.0,0.0,1.0
CUST01751,0.5964499999999999,0.5719,0.4404,0.8016,0.0,0.375,0.625,0,Neutral,Positive,0.4404,0.0,0.25,0.75
CUST01752,0.14299999999999996,0.0,-0.4585,0.8016,0.1714,0.5666,0.262,0,Positive,Positive,0.6808,0.2,0.2,0.6
CUST01753,0.6289,0.6808,0.4201,0.8016,0.0,0.40119999999999995,0.5988,0,Positive,Positive,0.4201,0.0,0.2,0.8
CUST01755,0.28006666666666663,0.4201,0.0,0.4201,0.0,0.6786666666666666,0.3213333333333333,0,Positive,Positive,0.4201,0.3333333333333333,0.0,0.6666666666666666
CUST01757,0.12594999999999998,0.0,-0.3089,0.8016,0.143,0.6184999999999999,0.23850000000000002,0,Positive,Positive,0.8016,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01758,0.15114,0.4201,-0.4767,0.6808,0.16240000000000002,0.5516,0.286,0,Neutral,Negative,-0.3089,0.2,0.4,0.4
CUST01759,0.0238,0.06575,-0.4767,0.4404,0.203,0.587,0.21,0,Negative,Negative,-0.4767,0.25,0.75,0.0
CUST01760,0.7412,0.7412,0.6808,0.8016,0.0,0.345,0.655,1,Positive,Positive,0.8016,0.0,0.0,1.0
CUST01761,0.4770833333333333,0.4404,0.4201,0.6808,0.0,0.5516666666666666,0.4483333333333333,0,Positive,Positive,0.4201,0.0,0.6666666666666666,0.3333333333333333
CUST01762,0.44839999999999997,0.496,0.0,0.8016,0.0,0.5217499999999999,0.47825,0,Positive,Positive,0.8016,0.25,0.0,0.75
CUST01763,0.1815,0.4404,-0.4767,0.6808,0.16240000000000002,0.5182,0.3194,0,Positive,Positive,0.5719,0.2,0.4,0.4
CUST01764,0.15018749999999997,0.21005,-0.4767,0.8016,0.15487499999999998,0.50825,0.33687500000000004,0,Negative,Negative,-0.4767,0.25,0.0,0.75
CUST01765,0.08122499999999999,0.0,-0.4767,0.8016,0.09575,0.70875,0.1955,0,Negative,Negative,-0.4767,0.75,0.0,0.25
CUST01766,0.47746666666666665,0.4404,0.4201,0.5719,0.0,0.48299999999999993,0.517,0,Positive,Positive,0.4201,0.0,0.3333333333333333,0.6666666666666666
CUST01767,0.02587999999999998,-0.3089,-0.4767,0.8016,0.248,0.46579999999999994,0.2862,0,Negative,Negative,-0.4767,0.2,0.2,0.6
CUST01768,-0.4767,-0.4767,-0.4767,-0.4767,0.383,0.617,0.0,0,Negative,Negative,-0.4767,1.0,0.0,0.0
CUST01769,0.18386666666666665,0.4201,-0.3089,0.4404,0.143,0.5563333333333333,0.30066666666666664,0,Neutral,Positive,0.4404,0.0,0.6666666666666666,0.3333333333333333
CUST01770,0.11989999999999996,0.06575,-0.4767,0.8016,0.20683333333333334,0.48466666666666663,0.3085,0,Neutral,Negative,-0.3089,0.16666666666666666,0.5,0.3333333333333333
CUST01771,-0.4207666666666667,-0.4767,-0.4767,-0.3089,0.3983333333333334,0.6016666666666667,0.0,0,Negative,Negative,-0.4767,0.6666666666666666,0.3333333333333333,0.0
CUST01772,-0.4676,-0.4676,-0.4767,-0.4585,0.40549999999999997,0.5945,0.0,0,Positive,Negative,-0.4585,0.5,0.0,0.5
CUST01773,-0.01815,-0.01815,-0.4767,0.4404,0.1915,0.5985,0.21,0,Neutral,Positive,0.4404,0.5,0.5,0.0
CUST01774,0.25698,0.4404,-0.4767,0.4404,0.0766,0.5873999999999999,0.33599999999999997,0,Neutral,Positive,0.4404,0.2,0.8,0.0
CUST01775,0.21005,0.21005,0.0,0.4201,0.0,0.759,0.241,1,Positive,Positive,0.4201,0.5,0.0,0.5
CUST01776,-0.01088,0.0,-0.4767,0.4404,0.16219999999999998,0.6698,0.16799999999999998,0,Negative,Negative,-0.4767,0.4,0.4,0.2
CUST01777,0.45347499999999996,0.50615,0.0,0.8016,0.0,0.53725,0.46275,0,Positive,Positive,0.5719,0.25,0.25,0.5
CUST01778,0.08954999999999996,0.13149999999999998,-0.4767,0.5719,0.203,0.4725,0.3245,0,Neutral,Negative,-0.3089,0.25,0.25,0.5
CUST01779,0.3183333333333333,0.621,-0.4767,0.8016,0.13516666666666666,0.4038333333333333,0.461,1,Negative,Negative,-0.4767,0.16666666666666666,0.16666666666666666,0.6666666666666666
CUST01780,0.23594999999999997,0.28595,-0.3089,0.6808,0.10725,0.5985,0.29425,0,Negative,Neutral,0.0,0.25,0.25,0.5
CUST01781,0.43481666666666663,0.7412,-0.4767,0.8016,0.06383333333333334,0.45716666666666667,0.47900000000000004,0,Negative,Neutral,0.0,0.3333333333333333,0.0,0.6666666666666666
CUST01782,0.22429999999999997,0.43025,-0.4585,0.6808,0.14283333333333334,0.5106666666666667,0.3465,1,Neutral,Negative,-0.3089,0.0,0.3333333333333333,0.6666666666666666
CUST01783,0.06575,0.06575,-0.3089,0.4404,0.2145,0.5754999999999999,0.21,0,Neutral,Negative,-0.3089,0.0,1.0,0.0
CUST01784,0.61085,0.61085,0.4201,0.8016,0.0,0.368,0.632,0,Positive,Positive,0.8016,0.0,0.0,1.0
CUST01785,0.35872,0.4404,-0.3089,0.8016,0.0858,0.49339999999999995,0.4208,0,Neutral,Positive,0.4404,0.0,0.6,0.4
CUST01786,-0.07266,-0.3089,-0.4767,0.4404,0.248,0.584,0.16799999999999998,0,Positive,Negative,-0.4585,0.2,0.6,0.2
CUST01787,0.49062857142857147,0.4404,0.4201,0.6808,0.0,0.5229999999999999,0.477,0,Neutral,Positive,0.4404,0.0,0.5714285714285714,0.42857142857142855
CUST01788,0.6046333333333332,0.5719,0.4404,0.8016,0.0,0.383,0.617,0,Positive,Positive,0.5719,0.0,0.3333333333333333,0.6666666666666666
CUST01789,-0.30996250000000003,-0.3089,-0.4767,0.0,0.3695,0.6305,0.0,0,Negative,Neutral,0.0,0.25,0.625,0.125
CUST01790,0.33181999999999995,0.5719,-0.4767,0.5719,0.0766,0.43759999999999993,0.48580000000000007,0,Positive,Positive,0.5719,0.2,0.0,0.8
CUST01791,0.18594999999999998,0.18594999999999998,-0.3089,0.6808,0.2145,0.5215,0.264,0,Neutral,Negative,-0.3089,0.0,0.5,0.5
CUST01792,-0.12183333333333335,-0.3089,-0.4767,0.4201,0.27066666666666667,0.5686666666666667,0.16066666666666665,0,Positive,Positive,0.4201,0.3333333333333333,0.3333333333333333,0.3333333333333333
CUST01793,0.04897999999999998,0.0,-0.4585,0.5719,0.1714,0.6148,0.2138,0,Neutral,Positive,0.4404,0.2,0.4,0.4
CUST01794,0.047599999999999976,0.047599999999999976,-0.4767,0.5719,0.1915,0.484,0.3245,0,Negative,Negative,-0.4767,0.5,0.0,0.5
CUST01795,0.33697499999999997,0.5719,-0.4767,0.6808,0.09575,0.44775,0.4565,1,Positive,Positive,0.5719,0.25,0.0,0.75
CUST01796,0.02327499999999999,0.05559999999999998,-0.4585,0.4404,0.21425,0.5602499999999999,0.22549999999999998,1,Neutral,Positive,0.4404,0.0,0.5,0.5
CUST01797,0.6046333333333332,0.5719,0.4404,0.8016,0.0,0.383,0.617,0,Positive,Positive,0.8016,0.0,0.3333333333333333,0.6666666666666666
CUST01798,0.4206,0.4404,0.0,0.8016,0.0,0.5945,0.40549999999999997,0,Neutral,Positive,0.4404,0.25,0.5,0.25
CUST01799,0.48423333333333335,0.4404,0.4404,0.5719,0.0,0.5036666666666666,0.4963333333333333,0,Positive,Positive,0.5719,0.0,0.6666666666666666,0.3333333333333333
CUST01800,0.30426666666666663,0.4201,-0.3089,0.8016,0.143,0.43566666666666665,0.42133333333333334,0,Positive,Positive,0.4201,0.0,0.3333333333333333,0.6666666666666666
CUST01801,0.46281428571428573,0.5719,-0.4767,0.8016,0.054714285714285715,0.4248571428571428,0.5204285714285714,0,Positive,Positive,0.8016,0.14285714285714285,0.14285714285714285,0.7142857142857143
CUST01802,0.11114999999999997,0.11114999999999997,-0.4585,0.6808,0.214,0.522,0.264,1,Positive,Negative,-0.4585,0.0,0.0,1.0
CUST01803,-0.12110000000000003,-0.4585,-0.4767,0.5719,0.2703333333333333,0.5133333333333333,0.21633333333333335,1,Negative,Negative,-0.4767,0.3333333333333333,0.0,0.6666666666666666
CUST01804,0.1553142857142857,0.4201,-0.4767,0.5719,0.116,0.6024285714285714,0.2815714285714286,1,Neutral,Negative,-0.3089,0.2857142857142857,0.42857142857142855,0.2857142857142857
CUST01805,0.15778999999999999,0.4201,-0.4767,0.5719,0.12410000000000002,0.5700000000000001,0.3059,0,Positive,Positive,0.4201,0.2,0.2,0.6
CUST01806,0.4404,0.4404,0.4404,0.4404,0.0,0.58,0.42,1,Neutral,Positive,0.4404,0.0,1.0,0.0
CUST01807,0.24634999999999999,0.24634999999999999,-0.3089,0.8016,0.2145,0.39449999999999996,0.391,1,Positive,Positive,0.8016,0.0,0.5,0.5
